config_id,config_description,question_text,expected_doc_id,initial_retrieved_ids,reranked_ids,final_rank,is_hit_at_k,retriever_found_correct_doc
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual é o objetivo da Recomendação Nº 113 de 20/10/2020 do CNJ?,29252,"['48078', '24421', '8032', '24344', '23742', '42191', '23149', '2469', '7997', '40569']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Quando e em qual sessão o Plenário do CNJ deliberou sobre o Ato Normativo n. 0003154-94.2016.2.00.0000?,36229,"['35938', '36229', '37254', '39690', '11290', '39529', '35713', '13549', '358', '11841']","['36229', '35713', '39529', '39690', '37254', '35938', '13549', '358', '11290', '11841']",1.0,True,True
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual resolução que tratava da conversão de férias de magistrados em dinheiro foi revogada?,60233,"['59460', '56094', '34886', '34876', '37913', '30526', '35092', '16973', '36909', '60309']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual é a finalidade do Grupo de Trabalho criado para tratar das ações de execução fiscal?,48723,"['48720', '46492', '50268', '50264', '42082', '40933', '41625', '34137', '44166', '47883']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,A partir de quando a portaria do Ministro Luis Felipe Salomão passa a valer?,19583,"['13475', '8084', '49917', '21266', '16776', '19481', '9874', '15599', '15862', '15845']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual é a nova data limite para o encerramento das atividades do Grupo de Trabalho responsável pela padronização das rubricas de pagamento?,24924,"['31819', '29539', '18491', '23384', '18483', '23023', '34842', '24793', '6966', '38084']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,"Qual é o assunto e a decisão do Procedimento de Controle Administrativo nº 0001546-61.2016.2.00.0000, no qual a OAB questiona a desativação de distritos judiciários pelo TJ de Sergipe?",39501,"['26856', '21326', '58576', '58477', '36049', '55341', '55540', '12214', '26253', '39544']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,A Corregedoria Nacional de Justiça pode realizar inspeções mesmo sem indícios de irregularidades nos serviços judiciais?,24902,"['16066', '19512', '54849', '8105', '31981', '17514', '21550', '3429', '3931', '24024']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Quais são as responsabilidades das instâncias internas de governança do CNJ?,15475,"['2246', '53334', '27477', '37', '11271', '50052', '40091', '39510', '41965', '2256']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual é o prazo para os interessados retirarem o que está previsto nos parágrafos 2º e 3º do artigo 13 da Resolução?,45273,"['32356', '13883', '29007', '29002', '23395', '27901', '56208', '4628', '42261', '52583']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual foi a data de conclusão da 7ª Sessão Virtual do CNJ onde foi julgado o Pedido de Providências nº 0007039-38.2024.2.00.0000?,201,"['18912', '1838', '30650', '30528', '27429', '595', '29982', '21696', '28084', '28169']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,"Quais foram os membros designados para a equipe de trabalho do Mutirão Carcerário do Rio Grande do Norte, conforme o anexo da Portaria nº 213 de 2010?",51839,"['51829', '52046', '36660', '34725', '53764', '50535', '46964', '50665', '53230', '23512']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,A Secretaria do Conselho Nacional de Justiça teve expediente no dia 8 de dezembro de 2016?,40921,"['40921', '59806', '54593', '57987', '39164', '57767', '59808', '39266', '35266', '40926']","['40921', '40926', '54593', '57987', '59806', '59808', '39266', '57767', '39164', '35266']",1.0,True,True
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual é o prazo para os servidores compensarem as horas trabalhadas no plantão?,54424,"['54424', '24480', '2815', '3236', '3309', '9507', '10072', '9489', '9379', '9948']","['54424', '2815', '3236', '3309', '9507', '10072', '9489', '9379', '9948', '24480']",1.0,True,True
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,"Qual é o objetivo da Portaria Nº 75, de 4 de novembro de 2021, emitida pela Corregedoria Nacional de Justiça?",24707,"['29472', '29631', '35177', '31279', '25024', '22735', '9902', '48806', '34910', '29645']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Quem é responsável por distribuir os processos de licitação e designar os substitutos dos agentes?,1123,"['1123', '6667', '15229', '1121', '44490', '57061', '11685', '52509', '42929', '4009']","['1123', '6667', '15229', '57061', '1121', '42929', '11685', '44490', '52509', '4009']",1.0,True,True
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual é o prazo e a forma de envio dos relatórios dos órgãos do Judiciário ao CNJ?,42022,"['42022', '27872', '11218', '17514', '8105', '11620', '49431', '5311', '28327', '47782']","['42022', '5311', '11620', '8105', '17514', '27872', '28327', '49431', '47782', '11218']",1.0,True,True
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual resolução do CNJ foi modificada pela Resolução Nº 382 de 16/03/2021?,22174,"['31846', '31831', '36555', '36020', '36118', '22409', '5735', '11735', '42157', '11213']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Quais são as empresas que tiveram o prazo prorrogado até 30 de setembro de 2024?,7438,"['32021', '29876', '19307', '23772', '10313', '12472', '17919', '12964', '8422', '6386']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Quem são os responsáveis pelos trabalhos de inspeção do Tribunal de Justiça de São Paulo e quem vai coordenar a equipe?,25617,"['35007', '49629', '14638', '16471', '38397', '26369', '19719', '49904', '24871', '19995']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,A partir de quando esta Resolução entra em vigor?,56980,"['19332', '54917', '53596', '41812', '21368', '59015', '41852', '57781', '51956', '7193']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,O que precisa ser regulamentado e aperfeiçoado em relação ao Sistema de Estatísticas do Poder Judiciário (SIESPJ)?,56450,"['47782', '54505', '4529', '17457', '56450', '17189', '60524', '59193', '59038', '31981']","['56450', '4529', '54505', '47782', '59193', '59038', '60524', '17457', '17189', '31981']",1.0,True,True
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Quais entidades podem cumprir a obrigação do artigo e a quem elas devem informar sobre os atos praticados?,7620,"['11694', '55607', '58500', '58551', '47193', '47206', '47180', '54044', '45231', '26044']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Quais são as atribuições do NUCOP e a qual secretaria ele está vinculado?,43617,"['60556', '60150', '59895', '59903', '59800', '58003', '34172', '9423', '33226', '51694']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Quais ações entre tribunais devem ser incentivadas e quem deve participar delas?,10865,"['40504', '40435', '14851', '54144', '7931', '36777', '31260', '45483', '28663', '39487']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Com que frequência o cadastro deve ser atualizado e passar por uma revisão detalhada?,39829,"['39829', '36298', '53478', '58298', '58107', '35926', '58348', '12636', '52639', '7717']","['39829', '58107', '58348', '35926', '36298', '7717', '53478', '52639', '58298', '12636']",1.0,True,True
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual é a condição para o encerramento imediato da compensação de processos para um conselheiro recém-empossado?,23203,"['53976', '55475', '39794', '57283', '42231', '10796', '42233', '22110', '32865', '26872']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,"Quais diretrizes e responsabilidades específicas são descritas no texto para a aplicação de recursos orçamentários, comunicação, publicidade e suporte aos integrantes do SICJUS no âmbito do Poder Judiciário?",55921,"['55106', '20275', '27105', '41861', '32776', '11597', '59302', '57244', '53621', '53319']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Quem será responsável por coordenar a definição dos critérios para a evolução de sistemas?,27100,"['24306', '4420', '565', '10585', '10341', '10644', '10524', '3794', '55549', '55350']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Quando e onde foi tomada a decisão plenária referente ao Ato Normativo nº 0001628-14.2024.2.00.0000?,8161,"['8112', '4781', '4677', '11016', '41795', '17579', '33072', '30416', '30316', '8177']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,"De acordo com o Art. 8º, qual o procedimento para a minuta quando há alteração do objeto após o recebimento das sugestões?",46725,"['56196', '19459', '8219', '29050', '42050', '54392', '57440', '21357', '49623', '41680']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual é o procedimento para o cálculo da nota final de avaliação se houver impedimento ou suspeição de um membro da Comissão Avaliadora ou do Grupo de Apoio Multidisciplinar?,5480,"['6146', '30856', '5480', '9924', '16364', '16360', '6136', '19240', '2371', '6135']","['5480', '6146', '9924', '16364', '19240', '6136', '6135', '30856', '2371', '16360']",1.0,True,True
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,"Segundo o Art. 7º, quem é o responsável por remeter a planilha de dados a cada Tribunal e qual o prazo estipulado para essa ação?",59092,"['59183', '59061', '59327', '59092', '39652', '35916', '39521', '58108', '58349', '9667']","['59327', '59092', '59183', '59061', '39521', '39652', '35916', '58108', '58349', '9667']",2.0,True,True
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual o objetivo da correição extraordinária determinada pela Portaria Nº 32 de 30/05/2023 e quais são os órgãos judiciais envolvidos?,16072,"['19634', '51054', '16072', '41305', '48871', '24024', '48875', '11023', '48807', '17514']","['16072', '19634', '48875', '17514', '48871', '41305', '24024', '51054', '48807', '11023']",1.0,True,True
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,"Qual é a finalidade da Portaria Nº 147, de 25 de abril de 2024?",8311,"['12467', '10313', '16741', '9856', '28921', '17867', '15195', '15803', '10492', '48107']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Qual artigo regulamenta para quem uma proposta deve ser direcionada e quem pode delegar seu encaminhamento?,46794,"['38783', '46023', '59173', '59052', '24017', '13574', '26222', '18981', '13823', '7243']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,"Quem presidiu a sessão plenária de 7 de outubro de 2008, na qual o Conselho rejeitou unanimemente um pedido de esclarecimentos?",58120,"['57912', '54486', '58976', '58661', '59999', '58647', '58144', '54129', '57710', '42787']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,O que será acrescido ao Artigo 1º a partir de sua vigência?,22872,"['59546', '6361', '1347', '138', '11424', '5839', '14565', '5532', '23327', '17847']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,"De acordo com o art. 1º da Portaria nº 30, de 23 de abril de 2018, quem é o responsável pela designação de Magistrado e qual o seu embasamento?",36663,"['37760', '37274', '31437', '37501', '37268', '19472', '16472', '20871', '9993', '19601']",[],inf,False,False
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,Quem foi a magistrada designada para auxiliar nos trabalhos do Fórum Nacional dos Corregedores-Gerais de Justiça (FONACOR)?,35352,"['35349', '35352', '35351', '35419', '16735', '38216', '31285', '31302', '31321', '31267']","['35349', '35352', '38216', '31285', '31321', '31302', '31267', '35351', '35419', '16735']",2.0,True,True
minilm_structured_reranked,Retriever: MiniLM Estruturado + Re-ranker,De quem é a responsabilidade pelo cumprimento das disposições desta Resolução?,55205,"['37729', '47978', '13564', '39571', '8964', '40005', '49970', '34206', '44139', '52577']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Qual é o assunto da nova Seção V que será incluída no Capítulo II do Livro IV da Parte Geral do Código Nacional de Normas da Corregedoria Nacional de Justiça – Foro Extrajudicial (CNN/CN/CNJ-Extra)?,16845,"['17127', '17154', '16877', '9713', '16845', '1480', '1482', '4301', '1048', '17160']","['16845', '17127', '16877', '9713', '17154', '1482', '1480', '17160', '1048', '4301']",1.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Quais são as responsabilidades de acompanhamento, avaliação e desenvolvimento de ações em relação a licenças médicas, ausências por saúde, retorno ao trabalho, assédio e gestão de diversidade?",90362,"['65720', '65713', '67871', '90350', '90362', '55800', '60057', '65712', '63222', '61548']","['90350', '90362', '60057', '67871', '63222', '65720', '55800', '65713', '65712', '61548']",2.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Qual o motivo da solicitação de revisão do Edital do Concurso de ingresso nas serventias extrajudiciais do TJPA (2006/2007) no Procedimento de Controle Administrativo nº 600?,128122,"['127036', '129568', '127995', '128174', '119010', '127029', '77976', '128176', '54301', '52060']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Quem são os requerentes nos Pedidos de Providências que têm Washington Luiz Damasceno Freitas como requerido?,61156,"['65283', '62695', '26606', '124430', '110768', '110624', '94177', '129947', '73903', '103600']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Qual é o assunto abordado no Recurso Administrativo do PCA nº 0001106-02.2015.2.00.0000?,59265,"['54744', '15123', '54510', '56538', '127549', '127720', '127155', '123695', '127293', '57277']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Qual é o assunto principal do Procedimento de Controle Administrativo nº 0003095-48.2012.2.00.0000?,97109,"['5959', '113847', '82997', '82987', '82992', '38996', '39849', '128178', '120688', '126842']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Quem é responsável pela coordenação ou colaboração em projetos de difusão cultural e direitos humanos?,15822,"['33817', '30133', '82521', '33834', '14720', '70228', '6818', '30137', '17221', '4409']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Conforme o Art. 7º, quais atalhos cada órgão do Poder Judiciário deve disponibilizar em seu sítio eletrônico oficial e qual a possibilidade do CNJ em relação a esses acessos?",65476,"['31023', '58340', '47174', '63060', '8205', '63736', '7065', '22650', '15333', '47842']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Qual será o período, a modalidade e o horário dos trabalhos de inspeção nos setores administrativo e judicial do Tribunal Regional Federal da 2ª Região em março de 2020, e qual a exigência de disponibilidade de servidores?",43783,"['44102', '44188', '48626', '48779', '48201', '28968', '36782', '53480', '35616', '29017']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,O que a Constituição da República estabelece em relação à observância do princípio da eficiência na administração pública?,37487,"['37487', '120884', '77265', '29930', '30426', '103369', '113461', '30723', '30875', '9896']","['37487', '29930', '30723', '9896', '120884', '30875', '30426', '103369', '113461', '77265']",1.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Por qual motivo a Procuradora-Geral da República Raquel Dodge não compareceu à sessão do Conselho, e qual foi a posição do Ministério Público Federal em relação à liderança do Ministro Dias Toffoli?",49481,"['49481', '39991', '46195', '99832', '39080', '43268', '39995', '49205', '47213', '122630']","['49481', '99832', '39991', '46195', '122630', '39080', '43268', '39995', '49205', '47213']",1.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Quais são os nomes dos servidores designados para assessorar os magistrados durante os trabalhos de correição, e a quais órgãos eles pertencem?",43976,"['48535', '11206', '28217', '103136', '29719', '36007', '29492', '112438', '106546', '29429']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Quem é o relator do RECURSO ADMINISTRATIVO NA REVISÃO DISCIPLINAR de número 0006027-38.2014.2.00.0000?,56030,"['39377', '38996', '5959', '39849', '105827', '108313', '78030', '6266', '107798', '108239']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Quais são as partes envolvidas, a relatora e o assunto principal da Reclamação Disciplinar nº 0003529-90.2019.2.00.0000, que tem Alexandre Victor de Carvalho como requerido?",31865,"['86449', '86122', '81817', '130462', '110947', '129943', '117391', '127033', '82475', '95478']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Qual o assunto principal do Pedido de Providências nº 0004128-73.2012.2.00.0000, que tem AROLDO BRITO DE LEMOS como requerente e o Conselho Nacional de Justiça como requerido?",86926,"['84955', '84243', '86439', '80371', '74312', '96672', '86284', '128783', '133283', '81798']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Quando os internos iniciam os cursos preparatórios e como são direcionados para cursos profissionalizantes e empregos?,22892,"['22892', '72520', '118291', '39908', '124996', '121739', '123290', '39919', '28394', '63268']","['22892', '72520', '39919', '124996', '123290', '63268', '39908', '118291', '28394', '121739']",1.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Qual é o assunto associado a GUIMARÃES PEIXOTO (DF30789) e ANTÔNIO AUGUSTO DE SOUZA COELHO (SP100060)?,55877,"['118748', '118458', '119546', '119790', '125264', '25979', '133033', '132792', '133449', '133717']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Qual a finalidade da designação temporária de servidores e um colaborador eventual pelo Corregedor Nacional de Justiça, segundo o Art. 1º do SEI n. 03728/2025?",2722,"['44574', '20601', '24879', '1012', '43623', '20745', '43636', '28163', '53687', '53207']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Qual é o procedimento para solicitar uma mudança de leiaute e o que se define como mudança de leiaute para fins desta instrução?,55175,"['55175', '42074', '63278', '90465', '116208', '10605', '30963', '18780', '47176', '2390']","['55175', '10605', '90465', '63278', '30963', '18780', '42074', '47176', '116208', '2390']",1.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Quais são os grupos e indivíduos cuja participação é obrigatória na elaboração das propostas orçamentárias e dos planejamentos estratégicos dos órgãos do Poder Judiciário, conforme o Art. 6º?",70781,"['47842', '8380', '70781', '53058', '46797', '118085', '118098', '117835', '62075', '53011']","['70781', '8380', '53011', '47842', '46797', '62075', '118098', '117835', '53058', '118085']",1.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Como e qual o prazo para o recolhimento da cota de participação, e qual a base utilizada para o cálculo do seu valor?",35023,"['35023', '75853', '76388', '19094', '88756', '89092', '16779', '118078', '77378', '117792']","['35023', '19094', '16779', '118078', '117792', '75853', '76388', '77378', '88756', '89092']",1.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Quem foi designado para presidir a Comissão Permanente de Gestão Estratégica, Estatística e Orçamento?",47036,"['36161', '119248', '108576', '38327', '6562', '114382', '101743', '90895', '115840', '38027']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Quais são as diretrizes específicas relativas aos espaços de vivência e à movimentação interna de pessoas LGBTI privadas de liberdade, no contexto das garantias do local de detenção?",37545,"['37545', '6794', '6788', '37515', '37543', '676', '6793', '6785', '40599', '43896']","['37545', '37515', '37543', '6794', '43896', '676', '6793', '40599', '6788', '6785']",1.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Quais são as competências listadas para a Seção de Pagamento, conforme o item 9.7.7?",90370,"['90370', '15558', '10380', '90320', '108787', '90296', '106909', '41972', '18213', '1283']","['90370', '90320', '90296', '41972', '106909', '18213', '1283', '15558', '10380', '108787']",1.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Qual é o assunto principal do Processo n.º 346685?,88383,"['13221', '133011', '86933', '85811', '86038', '93431', '110082', '18736', '69066', '115142']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Quem presidiu o julgamento de 28 de junho de 2016 e qual advogado fez sustentação oral em defesa do Requerido?,61182,"['84633', '80089', '73012', '73537', '75892', '85404', '85378', '85784', '87502', '81993']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Quais elementos são considerados ao tratar de trabalho gratuito e remuneração em localidades com Índice de Desenvolvimento Humano Municipal inferior a zero?,59436,"['60465', '57745', '57892', '58943', '58047', '59849', '63634', '63472', '59124', '59278']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Conforme o Art. 338 e seu parágrafo único, qual o procedimento a ser adotado caso existam matrículas de imóveis distintas com o mesmo número de ordem?",18003,"['18002', '18884', '18006', '18888', '17606', '17831', '18371', '1371', '76968', '13665']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Quem presidiu o julgamento?,71282,"['86696', '73041', '79554', '74059', '83742', '85599', '89055', '76440', '75828', '75801']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Qual a finalidade da indicação de embaixadores e embaixadoras do Observatório pelo Presidente do Conselho Nacional de Justiça, e quais são suas competências?",41113,"['41113', '15907', '123311', '39450', '127501', '53521', '44594', '41110', '38121', '125013']","['41113', '15907', '41110', '123311', '38121', '53521', '125013', '127501', '44594', '39450']",1.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Qual foi a decisão do Tribunal de Justiça de Mato Grosso (TJMT) referente ao pedido de justificativa de afastamento de um candidato aprovado no concurso da magistratura que não pôde concluir o curso de formação devido a um problema de saúde (Estresse Pós-Traumático)?,68088,"['106822', '129579', '128256', '77578', '106552', '115769', '80158', '81457', '22494', '78507']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Qual foi a decisão do Recurso Administrativo nº 0005411-92.2016.2.00.0000 que envolve a LIRA CONSULTORIA LTDA e a CORREGEDORIA-GERAL DA JUSTIÇA DO ESTADO DO AMAZONAS?,56625,"['68228', '70277', '123575', '58579', '58788', '56042', '56322', '56473', '56747', '56625']","['58579', '58788', '56042', '56322', '56473', '56747', '56625', '68228', '70277', '123575']",7.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,O que a Portaria Nº 391 de 10/11/2022 da Presidência altera?,24604,"['8712', '8235', '2085', '2539', '108981', '8141', '867', '667', '8349', '7647']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Qual o impedimento para o registro de uma escola nova e pronta no Marajó, e qual a medida do FNDE diante da falta de comprovação de dominialidade?",13188,"['13188', '11885', '25920', '121483', '21305', '21202', '114425', '31896', '13190', '21065']","['13188', '13190', '11885', '114425', '121483', '21305', '21202', '25920', '21065', '31896']",1.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Quem são o relator, o requerente e o requerido do PROCESSO DE REVISÃO DISCIPLINAR de número 0000912-41.2011.2.00.0000?",106647,"['107524', '39377', '108032', '3593', '112956', '113055', '107526', '93470', '93894', '110577']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Quais são as regras para a assinatura das provas de seleção, escrita e prática, e é possível solicitar sua revisão?",23601,"['32893', '33039', '32769', '11776', '28861', '103069', '12639', '24690', '23335', '36182']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Qual era a finalidade da Portaria Nº 18 de 06/03/2012 e qual é o seu status atual?,102325,"['53047', '48955', '48830', '48847', '47697', '42496', '27473', '55557', '108592', '40983']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Qual foi a decisão tomada em relação à vista regimental do Conselheiro João Otávio de Noronha?,54129,"['57716', '58546', '58669', '63605', '56702', '58016', '49614', '50321', '52040', '52129']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Quais são todos os nomes de pessoas listados no texto?,69867,"['119610', '103799', '103794', '103788', '103600', '103595', '103589', '32077', '20957', '93272']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Qual o número, relatora, requerente, requerido, assunto e decisão do PROCEDIMENTO DE CONTROLE ADMINISTRATIVO mencionado?",62414,"['100679', '100394', '96183', '127550', '127721', '81801', '81363', '129774', '127933', '130583']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Qual foi a decisão do Conselho sobre o direito de percepção do auxílio pré-escolar pelos magistrados do Tribunal de Justiça do Estado do Rio Grande do Sul, conforme a proclamação retificada?",22439,"['113137', '22728', '91681', '131721', '83660', '83286', '68030', '35791', '130418', '22951']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,O que foi decidido pela Relatora no processo disciplinar do TJMT referente ao magistrado Flávio Miraglia Fernandes e ao Desembargador Sebastião de Moraes Filho?,70840,"['113341', '26415', '80866', '80689', '125230', '113345', '73218', '73386', '119144', '26028']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Quais pessoas o orador agradece e menciona estarem presentes, incluindo membros da sua família e outras autoridades, e qual a origem da maioria dos convidados?",13263,"['26281', '5881', '25672', '11799', '110064', '43168', '27729', '36111', '30291', '15297']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Quais são os critérios para a abertura de um Processo Administrativo Disciplinar e como eventuais falhas na sindicância afetam o PAD?,22140,"['97997', '98326', '101122', '101308', '94277', '94095', '59052', '105341', '105130', '59359']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Quais as condições que podem inviabilizar as nomeações de concursos, quem presidiu o julgamento e quando ele ocorreu?",82050,"['118291', '37783', '14796', '14718', '21211', '21314', '39920', '110833', '22892', '45641']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Quais foram os pontos e considerações levantados em uma nova devolução referente ao encaminhamento de lista tríplice ao Governador?,88931,"['7727', '130180', '4979', '15431', '91474', '91573', '27175', '9262', '1636', '119649']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Quais são as diretrizes para a designação de audiências e para a promoção de atos de cooperação judiciária?,1736,"['108893', '108888', '108889', '37433', '108892', '98001', '98365', '37453', '91367', '121223']",[],inf,False,False
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,Qual o período e a modalidade de realização da inspeção ordinária nos setores administrativos e judiciais do Tribunal de Justiça do Estado da Paraíba (TJPB) e nas serventias extrajudiciais da Paraíba?,43724,"['44016', '55771', '11537', '29352', '35616', '44235', '2680', '43724', '29253', '55381']","['43724', '29352', '35616', '2680', '11537', '44016', '55771', '29253', '44235', '55381']",1.0,True,True
minilm_recursive_reranked,Retriever: MiniLM Recursivo + Re-ranker,"Quem foi designado como presidente da Comissão Permanente de Aperfeiçoamento da Justiça Militar, tanto federal quanto estadual, de acordo com a alteração promovida pelo Presidente do CNJ, Ministro Luiz Fux?",26987,"['43706', '35644', '27123', '34784', '47033', '41182', '47018', '19187', '47149', '43701']",[],inf,False,False
